label,h1,h2,h3,h4,h5,h6,h7
1,0.0036345172920689258,9.733100354042592e-06,9.691675137822163e-10,4.4811851254084436e-10,2.682474422759885e-19,7.826408268828295e-13,1.2351341064053133e-19
1,0.002361768493246867,3.7931313729248706e-06,7.904559036299092e-11,7.350895643424802e-12,-1.089994623684344e-22,-6.692464208735337e-15,-1.397027538003798e-22
1,0.0011233064047093129,4.476731352961938e-07,5.641316916097677e-12,5.325943022771237e-14,-2.6074194575191605e-26,-3.286309277794256e-17,1.3129826179742472e-26
1,0.007515588945045178,4.6033556997259674e-05,5.927905706634134e-09,2.8593536058668206e-09,1.1764789315677039e-17,1.829876790337151e-11,-4.1365883443395367e-19
1,0.001135774155638644,3.148444145941504e-07,1.764661195536804e-11,1.0900822966626121e-11,1.5057911727678114e-22,5.136852900317218e-15,-1.3563935472763282e-23
1,0.0040754319624365576,1.4257073350382301e-05,6.291206133278276e-10,1.8713385364389667e-10,4.8610825583713114e-20,2.52511621376076e-13,4.1949679267639185e-20
1,0.00962517524482038,7.147670562092671e-05,3.0894297986132617e-07,2.6159711751116806e-07,7.392518718029582e-14,2.0205843776325294e-09,8.107383628374248e-15
1,0.0008814864601799297,1.0554621227645415e-07,6.389433484961519e-13,4.108375761182343e-14,1.0039429430419551e-27,-3.874310845138805e-18,6.580208799766418e-27
1,0.0008336480048172939,4.7662742072789087e-08,1.0871125021042613e-12,6.283613717696143e-13,4.725898106694188e-25,7.423550937595003e-17,2.153428004284739e-25
1,0.0009532040709546159,1.4695002600995353e-07,2.3815108839551035e-12,8.153612186341185e-14,3.055832368681936e-26,-1.9511117488819324e-17,1.889759095095519e-26
1,0.0009057052123616553,1.2590105138452854e-07,9.140995963966975e-15,7.478519021145915e-15,-2.685287832818543e-29,2.6355446847366992e-18,5.56977564724443e-29
1,0.0018307882658322994,1.8785492128099497e-06,2.759343737189762e-12,1.8714843687224812e-12,3.525400611473161e-24,1.778087529910509e-15,-2.3787522306937467e-24
1,0.000884780696791854,1.3160219092939472e-07,6.704539900098541e-14,5.470007482660851e-14,-3.102710996399639e-27,1.7226928999945653e-17,-1.1603320554094591e-27
1,0.0009476169181033628,2.1130959327388494e-07,7.750165868325564e-13,1.7806666200314472e-13,-2.0151977845190086e-26,7.914796905384961e-17,-6.300564859958472e-26
1,0.0015250865226726135,1.0173491244592705e-06,3.449357997165124e-11,5.1386284220721774e-12,-3.806568815619308e-23,-4.614985679334559e-15,5.684514447842825e-23
1,0.001658704740263613,1.4026858283780943e-06,1.806682653497952e-11,4.113850976819717e-12,2.082998260801445e-23,2.793635454673466e-15,2.870466898805106e-23
1,0.0014746237492440396,6.360491126820957e-07,4.192290896447729e-13,7.790839444095141e-13,-2.7841243282413573e-25,6.042290306933335e-16,-3.4746567956827955e-25
1,0.00354467628001598,6.6313294254635115e-06,3.6603204028444365e-10,2.532292079544628e-10,2.246999020315987e-20,-3.2048598012214467e-13,-7.374855231186275e-20
1,0.0011623914399863096,4.922538653450083e-07,2.499499348337287e-13,2.063529787644564e-14,1.3945280182525943e-27,-6.8357011547919925e-18,-5.015567845276675e-28
1,0.0012960354579562832,6.101070597245273e-07,2.9628263208053816e-11,2.1508306034667508e-11,5.345261419658231e-22,1.3464647140731876e-14,-9.52890118057251e-23
1,0.0016371865358586358,1.5146460378443664e-06,5.281942404614596e-11,2.0548696439185232e-11,6.661574032580833e-22,1.551536485555654e-14,1.2054360801562548e-22
1,0.007762896156877707,4.923124069001541e-05,2.0091697567990776e-08,1.9073062560105957e-08,3.7221896881215006e-16,1.2694093627700712e-10,2.92900131819839e-17
1,0.003621438303869843,1.0543151998924463e-05,3.294186249952311e-10,7.909457634680351e-11,3.1704975846354268e-21,-4.479265148360914e-14,-1.2367222490276754e-20
1,0.0011230863518481573,3.480564487488198e-07,2.130434701541655e-12,1.300296633595254e-12,9.24776940045609e-25,4.96446390581237e-16,1.956669980149231e-24
1,0.0009605088883299108,1.5634654705851612e-07,2.4761196616068024e-12,4.801849690064087e-13,-4.488601137808922e-26,1.7328811389459534e-17,-5.216713207900905e-25
1,0.0010083960558546876,2.5634936162737825e-07,2.2242266999347895e-12,7.12002349296477e-14,2.801781170785005e-26,3.5913108337455355e-17,-4.222764582445083e-27
1,0.001181338736516273,5.384751973473787e-07,4.324190985672275e-12,1.711593713452333e-12,3.3073176510453207e-24,2.84543937826452e-16,3.277808435722234e-24
1,0.0020632282579904297,2.7221125597658813e-06,7.49806572346683e-11,2.786634129040131e-11,1.0809721001340862e-21,3.473336884581128e-14,-6.738068936307724e-22
1,0.0013260830969986266,9.30637367247999e-07,3.3605521044336237e-12,1.1611722381781028e-12,2.0528524805255996e-24,3.583663521120706e-16,1.0233218189090757e-24
1,0.004402057071706924,1.3890592291827008e-05,1.156187319723854e-09,1.379612028578298e-09,1.7422724659631548e-18,5.138352380710529e-12,2.1636539928164423e-20
1,0.002670129954763468,5.214775447793617e-06,8.852474055160864e-11,4.190723700203427e-11,2.3754868156294107e-21,2.9774555580437615e-14,9.339819718864069e-22
1,0.0009693974477596999,1.430083395247377e-07,5.253053363974659e-13,3.699149340421116e-13,3.275625584977205e-26,1.398832829025382e-16,-1.5974032286712288e-25
1,0.0010125993814768268,2.578982559942789e-07,1.1613831612045785e-12,1.0778569271578534e-12,1.18199898739069e-24,2.702754669275595e-16,-2.391541549089007e-25
1,0.0011152640619371556,3.2107570584161336e-07,2.3523017703601983e-12,1.0672493191812395e-12,1.668293909289785e-24,4.774475362674862e-16,2.762233556735403e-25
1,0.0034026636820054983,1.0158691684883728e-05,9.971398667694945e-10,7.944379419521215e-10,7.059261672041414e-19,2.298476514301523e-12,4.036228716820834e-20
1,0.0012444276766185218,8.045516904334276e-07,3.1287725715308724e-12,1.189818322466227e-12,2.1531684803542794e-24,6.161254580522258e-16,7.961973815594364e-25
1,0.002057553795307867,2.4872483390554597e-06,9.099177931780543e-11,4.937813595429676e-10,9.97931997211099e-20,7.681411083847212e-13,-3.15620362680994e-20
1,0.000888786678138455,1.1957542679166552e-07,1.0479283953750687e-12,3.0404129298091133e-13,6.586980083479322e-26,6.471136184493333e-17,1.5847446054722075e-25
1,0.001478646699044639,9.37482660010823e-07,5.4990168757026135e-11,5.4545068300779483e-11,2.922214125115398e-21,4.98796777162806e-14,-6.200801661838831e-22
1,0.0010995299158826505,4.5666532612731425e-07,6.066903708006238e-12,2.90283800788854e-12,1.1571996387547436e-23,7.808801640191269e-16,3.806500694613783e-24
1,0.002553352600038791,4.7241879821574976e-06,4.603194257482186e-11,8.835206164597707e-11,5.597140541798655e-21,1.9166413007716273e-13,-6.476925826428741e-22
1,0.0025592802747542226,4.068004880437848e-06,9.605912672082288e-10,5.997366876947813e-11,-1.359453588584496e-20,-7.742230047771099e-14,-4.733207927901643e-21
1,0.005174088872885263,2.2734229819118867e-05,3.115898320254561e-11,1.538994823119167e-10,9.689896157491665e-21,7.139240022125915e-13,4.436671376766357e-21
1,0.001352241004746399,9.673364602834752e-07,1.4802823832087462e-11,1.645974657316994e-12,7.531133872934512e-24,-3.802665553685821e-16,3.0483883739224648e-24
1,0.0012244172827629378,5.868634120256277e-07,5.030606037157168e-12,2.3794287289955196e-12,5.311922029042986e-24,1.6975204183018723e-15,-6.289167565198047e-24
1,0.0010379329142459611,3.2733925392647003e-07,1.0394676521033687e-13,9.844468119005266e-13,1.9007900369630599e-25,5.435811404584189e-16,-2.5108100364447203e-25
1,0.00098173311117956,2.964790058282462e-07,4.264044853383085e-12,1.7401725997239003e-12,4.7350570724403996e-24,4.521469370149316e-16,-2.213831605692142e-25
1,0.0009879606239485332,1.8752467985729915e-07,3.9953345011759785e-12,2.144587403153708e-12,5.857146056834378e-24,7.568653000309666e-16,-2.2587253840314066e-24
1,0.0012325301827760566,5.607019347833102e-07,2.7441865176243497e-11,2.029375553224447e-11,4.697856657521707e-22,8.661659654182694e-15,9.301917144733962e-23
1,0.0011473430494226232,4.51641290544902e-07,1.658387633224145e-12,2.1807687276994102e-13,-4.0582496396416523e-26,7.146604097295894e-18,1.2470975820910168e-25
1,0.006386421840837181,2.9772991857071524e-05,9.269898628718585e-09,1.2566116219070327e-09,-1.2736077142803647e-18,-4.0517471945550775e-12,-4.095364317792819e-18
1,0.0015239220321375314,1.2023481351563482e-06,3.759803928880887e-11,1.4106587444087922e-11,3.162889647543473e-22,8.864047300979121e-15,7.419362426945031e-23
1,0.0014150138052570834,1.1144377808952297e-06,7.298695359126758e-11,4.2024561615667535e-11,2.299970019708692e-21,3.335191980941462e-14,3.564936527494401e-22
1,0.0009278201609975155,1.6836444682257285e-07,1.6400374580966347e-13,4.693517648062311e-14,3.1703921655005726e-27,-5.1595082198944505e-18,2.627854242478175e-27
1,0.0010006757519866731,3.2950062536190925e-07,2.5851525388236486e-13,7.900167530947762e-14,9.110355012125813e-27,-2.2777968700414656e-17,6.668406315242725e-27
1,0.004686687359004526,1.7336653251857133e-05,1.2465834347337264e-09,1.6694316515644709e-09,2.4031699536224722e-18,6.418037833661173e-12,-1.5736791359890642e-19
1,0.0009630165858221749,1.9403863080159118e-07,3.7267238959014715e-12,1.3723552341117173e-13,-1.7529811450363488e-26,5.158249453555712e-17,-9.656570704678104e-26
1,0.001127093628897596,4.788246893729916e-07,5.637011086626547e-12,3.937375223971017e-12,7.298219820490765e-24,2.180451210333693e-15,-1.7053557071238947e-23
1,0.003927231312630207,1.3912354499309822e-05,7.850013143157053e-10,4.612024210644477e-10,2.745822255488669e-19,1.1423621126088635e-12,4.0177680698697205e-20
1,0.0015821562010558407,1.5187293517105239e-06,4.227026950146839e-11,3.382959351881916e-11,1.2583408225827745e-21,4.0784386004754436e-14,-2.304638603437095e-22
1,0.0027512443063325027,5.114989047775782e-06,1.9613028074403938e-10,1.1337551173998613e-10,1.662021106394456e-20,1.4536621488318176e-13,-3.097586881579748e-21
1,0.0015104368153446425,9.827075725274623e-07,2.8738820313824798e-12,6.027097471202601e-13,6.607504859494742e-25,5.049951929155104e-16,-4.388802207546308e-25
1,0.0009285792035431399,1.5162243352769919e-07,1.5254863187976492e-12,1.3667387050521814e-12,1.7847998109550274e-24,4.645052784689569e-16,-8.420849212183617e-25
1,0.0013425777170942206,9.196895400244109e-07,4.08493505248434e-12,5.007099692136357e-12,2.060469286685203e-23,3.999691267871966e-15,-9.39370731054e-24
1,0.0012386309604441553,5.563001081738291e-07,1.856921640097984e-11,1.6338035930547837e-11,2.6058472396855795e-22,1.1014765049684668e-14,-1.1436110811206282e-22
1,0.004100051530083817,1.2914357790476097e-05,7.242211472682558e-09,5.990372010471849e-09,3.9303508506823595e-17,2.0757812143795347e-11,-3.468913042325925e-18
1,0.0013121353999301095,6.620818528454012e-07,1.4337582857174718e-12,1.6593662532389015e-13,7.043137568022265e-26,-8.79739760061189e-18,3.9879160423069486e-26
1,0.0033019660431239024,7.059306459029235e-06,3.839243917126675e-10,1.1550091083186947e-10,1.3819365392595082e-20,1.639364803280544e-13,2.00147297251595e-20
1,0.0012426015955007857,4.651040943732242e-07,5.6062729782820574e-11,2.6393651092166664e-11,9.848831628325956e-22,1.3953370730054339e-14,2.465785649729112e-22
1,0.002552179782373696,4.316013178758466e-06,3.971865019247395e-11,3.3599394186134784e-11,1.2267766896274764e-21,6.82802929995081e-14,-3.984020300944961e-23
1,0.001516508978135846,1.402836180357732e-06,4.3139228013047854e-13,4.422483328998616e-12,-5.3467272631194e-24,5.191316242677813e-15,-2.9540542837435856e-24
1,0.004000546532267983,1.0281496340350014e-05,3.0160685594341594e-09,8.832564742552242e-10,2.478231133643584e-19,-6.111774733595744e-13,-1.4201592900677933e-18
1,0.0013509554153735186,7.830964637960231e-07,4.907641633017534e-12,1.1368442870254977e-12,2.0935932141172035e-24,9.74869607755333e-16,1.6815291618636668e-24
1,0.0008753816146948664,1.4035481414021212e-07,9.807360379004197e-14,4.310078215656043e-15,-7.989495528597695e-29,1.5599368192944435e-18,3.8331314495054005e-29
1,0.0018035004017463128,1.6282522043201636e-06,6.944235605852114e-12,2.055469283160821e-11,1.941249890414267e-22,2.388091783528313e-14,-1.5040298458771354e-22
1,0.005856843146092393,2.986796069835943e-05,7.499629769177727e-09,5.96699784930603e-09,3.9882752048462296e-17,3.223996646976829e-11,-1.6439142459383052e-18
1,0.0008038993403478929,7.21195139809403e-08,5.468700166248254e-13,5.0239519950131016e-14,7.647028209942577e-27,1.2221917858355906e-17,3.2967896985529816e-27
1,0.0009890942164221322,2.3141451086973645e-07,1.784498080002813e-13,6.131463359005551e-14,-4.283389370344323e-27,-2.7334336933941373e-17,-4.773603555742748e-27
1,0.0008974474248620196,6.763926549812839e-08,9.548102476503737e-13,3.9136964020195146e-13,1.6366396776298348e-25,9.36296667563052e-17,1.7450305886763704e-25
1,0.0011401139835476525,3.3220005238531465e-07,1.9092014647565504e-11,1.4215461787055707e-11,2.255744992909624e-22,6.812584556101416e-15,-6.293525705656664e-23
1,0.0012321022525666383,5.914445067605498e-07,6.26925620516903e-11,6.29693461566411e-11,3.9250303572540995e-21,3.783725196667818e-14,-4.973453516175528e-22
1,0.002622919248485037,4.404885918210863e-06,4.898413355008878e-12,3.2420409462097095e-11,9.679544799847281e-23,6.689635189127683e-14,3.969277238402886e-22
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0009626681235159917,7.540178152504046e-08,1.7340041818029888e-11,1.82673376468664e-11,1.2898221952734548e-22,3.2739204600780224e-15,2.984356067720939e-22
2,0.0011722826557978721,3.4290632772872437e-07,3.4295706619267993e-11,1.4960466018426767e-11,-5.886769462237428e-23,6.8328638404917834e-15,3.33721168645974e-22
2,0.001024481415282256,4.123201841939722e-08,5.737631262881442e-11,8.350540590816163e-12,1.2952051383269686e-22,1.5423579964002796e-15,1.2897453752800107e-22
2,0.0015828125397743787,6.944437169502623e-08,8.380180952159167e-11,3.441294255246313e-11,1.8466980824221246e-21,-4.7992960612153235e-15,-7.01946688529442e-23
2,0.0009274763112265951,2.8241956025274608e-09,7.932967987037584e-11,6.9593223211909585e-12,1.6193017384838657e-22,3.6656689797131237e-16,-2.2739590336226017e-23
2,0.0009709884900135943,6.871965617819602e-08,6.113246378263793e-11,1.7154334881216837e-11,1.6205416045207934e-22,3.6029575245852e-15,5.313537095161808e-22
2,0.0010867368623414628,4.455993405275054e-08,1.1169067377006971e-10,1.1153821197408058e-11,3.1770875679152435e-22,-1.3074110369982364e-15,-2.3247694780315117e-22
2,0.0009440143501906449,4.9195670171040906e-08,2.1292254149726262e-12,2.0045800641183097e-11,-1.0089556092523569e-22,4.418043327863886e-15,-8.349359954758576e-23
2,0.0010621519166397278,4.118070833340949e-08,4.719484866408977e-11,7.005364499418286e-12,1.0788821288851858e-24,1.4149732660301821e-15,1.2737313144628454e-22
2,0.001143538680251199,3.890573007508208e-08,8.862388162939786e-11,6.185055346673331e-12,1.3944974363228145e-22,-2.614215077107739e-16,3.902503534227672e-23
2,0.0010910531584956452,6.038670868438212e-10,7.266404339557413e-11,3.00431444699547e-11,-2.150577467780015e-22,-2.3749436486747323e-16,1.3871395589124345e-21
2,0.0013472246858351035,3.174853509031034e-07,1.2710072093381622e-10,1.8313280673493814e-11,8.482633918508992e-22,1.031849100841188e-14,2.471465780817357e-22
2,0.0009305135369360988,8.230628887130655e-09,7.482052480176454e-12,2.38841219818293e-12,6.70070071114048e-24,2.1147363411983298e-16,-7.552584993513803e-24
2,0.001242987799179594,1.2696944376680826e-07,6.726183343391885e-11,7.285326012041632e-11,-4.9181270376401086e-21,-1.6610014021173672e-14,-1.3492770230764752e-21
2,0.0011524911617299687,1.0307810069949849e-07,1.081795357456972e-10,4.689429713204894e-12,4.951916540208638e-23,1.2952557167873403e-15,9.329398426072659e-23
2,0.0010498662332410792,8.726181131472896e-08,1.0042552785301653e-10,5.185634918323016e-11,-1.3643491624131575e-21,4.9343727752886056e-15,3.4846063711688664e-21
2,0.001227084587435622,4.034426904367072e-09,6.802869238004603e-11,5.2044094387666886e-11,-2.6897055230055228e-21,1.190090712907017e-15,-1.5346715121960243e-21
2,0.001081131629093914,1.0041838182324148e-07,6.774863225072197e-12,3.8099959637705095e-11,-4.4625136880091475e-22,1.2038148603305918e-14,4.1898856878767723e-22
2,0.0009113686653420647,3.942271680780925e-08,6.736650918515961e-12,4.284681488903649e-12,-9.18341596016573e-25,8.316978594341479e-16,-2.3001384070050012e-23
2,0.0011311824315704674,2.0510453968752402e-07,3.25433215054477e-11,3.8607085371578824e-11,-1.3466379513563452e-21,1.6745678133976526e-14,2.4339974340864163e-22
2,0.0012890710315284592,1.2360960181455073e-07,2.6892919359345778e-11,1.0640871821495265e-11,-1.9690381858058263e-23,2.9604567871606472e-15,1.7892490681599345e-22
2,0.0010391643517539597,1.0716842266455774e-07,1.7627406151155715e-11,3.5887651484820625e-11,7.304361019071566e-22,1.111864072685296e-14,-5.302938069163843e-22
2,0.0011018627166671738,2.7432196826620337e-08,5.503156219422409e-11,6.5058914974870345e-12,9.527491350151788e-23,-1.0460138513994541e-15,-7.795425295981074e-23
2,0.001094623305151215,3.155936327510162e-08,1.9575682258608416e-11,1.5979089397308164e-11,-2.6077043112662335e-22,2.164168514373071e-15,-1.0893491114689474e-22
2,0.0012473367514763381,2.0571668186594933e-07,2.794643170654043e-11,2.4578422514484903e-11,-2.5756287978102963e-22,-1.6172738079917436e-15,5.904272214370401e-22
2,0.0010736052370536359,8.787734845841921e-08,1.8165111862258796e-10,4.3452571391979476e-11,1.5828012316506102e-21,1.0850452398299474e-14,3.521095223996166e-21
2,0.0008726838948132292,2.303217823459187e-08,1.7497695868973592e-12,3.3209152214790407e-12,6.581305769543018e-24,-4.930276777569977e-16,4.557531770872005e-24
2,0.0008616891932024136,2.6274568815999688e-08,2.229872728693949e-11,7.601633350762849e-12,4.183506328570089e-23,1.1832721137431718e-15,-8.969250853992523e-23
2,0.0010756446865862325,6.424480262044901e-08,4.0370412831673286e-11,6.502389441764554e-11,-5.535949784818089e-22,1.1516784607319029e-14,3.2851922885072564e-21
2,0.0010480386894964808,7.92175003188498e-08,8.544112771686084e-11,2.042315512955213e-11,8.508467191886108e-22,5.5649446314465895e-15,6.244296991051996e-23
2,0.001146731988210308,1.257486570605169e-07,5.88667660444661e-11,5.3361535070434256e-12,8.727594108087998e-23,-1.4905548351748033e-15,3.6433372146788577e-23
2,0.0012871594456731743,1.343024636530777e-07,5.6648214406197305e-11,2.4434314475522533e-11,-8.582143650052623e-22,8.853090369609999e-15,2.997686467886644e-22
2,0.0011768043615946416,4.777051317354118e-07,1.4457145352160997e-11,6.706710515036847e-12,6.513138441930196e-23,3.596884796691798e-15,1.091582596295811e-23
2,0.0011206026374070963,2.0666158681826932e-08,7.957322305456984e-11,3.3889964529192114e-12,5.539992461807466e-23,2.587133534250182e-16,5.303498486925697e-24
2,0.0009941280223964796,6.058303198926627e-08,5.1224512565742224e-11,4.841563235364433e-12,-4.294802437539103e-23,5.718276110863892e-16,6.299941920425852e-23
2,0.0013044581119866794,2.970874509774356e-07,1.7439953302406704e-11,1.003669153708232e-10,1.6192927278940762e-21,5.3835733116832615e-14,-3.874341130987766e-21
2,0.0009792403010205465,1.0349007896960219e-07,2.485341612892658e-12,8.867888633961874e-12,3.166700733026565e-23,1.5608810778001506e-15,2.7025785350819086e-23
2,0.001114183086583019,4.8230332978192534e-08,3.9395954709020734e-12,2.8573230353275726e-11,2.5929149721339466e-22,-8.922421724719233e-16,1.57069770456196e-22
2,0.001056936233408881,3.5029547345232e-08,2.549081131550908e-11,2.4326005206134426e-11,-9.845614630070213e-24,4.4354802734530674e-15,6.056763974491445e-22
2,0.0011702847814923415,1.752699570599894e-07,7.574667149830838e-11,1.0954590778881264e-11,-8.420443217585961e-23,2.5386942569186472e-15,-3.041134766584224e-22
2,0.0009382716859999791,7.175593661367814e-08,4.33909539093699e-11,4.0576572027923927e-11,1.5836993993008804e-21,1.0808030152160507e-14,6.250943859149295e-22
2,0.0011999039633407117,1.1269014781284824e-07,2.4329432368326224e-10,1.0246755524612485e-10,-8.812118223767886e-22,1.8406000720736507e-14,1.6154755447952677e-20
2,0.001194529498221715,4.6855231030074476e-08,1.1438471566200929e-10,5.819163267554788e-12,1.3503892636585888e-22,1.2560809461360805e-15,6.560690381086977e-23
2,0.0008653799937621408,2.7188147508250648e-08,7.2661510639792505e-12,1.8968179984588507e-12,-7.009079379160567e-24,3.0437490196658326e-16,-6.792320182243819e-25
2,0.001014766548118193,3.8989982976864895e-08,1.2993143220614647e-11,2.1953858065420936e-11,-3.315358165560441e-22,4.232382834363433e-15,1.6603102148906788e-22
2,0.0009762413805474955,5.10442288044512e-08,3.811633899612007e-11,1.4677594878915471e-12,-6.909292972590068e-24,2.1268997750191838e-16,8.531489796326533e-24
2,0.001131884999438291,3.379687784551478e-08,3.4817596102746925e-11,5.585153124880875e-12,2.980315520616099e-23,7.331085604753901e-16,-7.195689480829306e-23
2,0.0011657315423610954,2.73527321875592e-08,4.4272272192573914e-11,2.2216441399911882e-11,-6.952377643998686e-22,3.668878312389636e-15,4.589678931915105e-23
2,0.0010354447528172816,8.71923009781714e-09,4.5913894142534934e-11,1.1024589827128601e-11,-2.449364861350799e-22,1.0294206233528807e-15,3.909296668957643e-23
2,0.0012156483146484984,1.2543166390983361e-07,7.563682384600796e-12,7.018083012758277e-11,1.235334574638686e-21,1.8868275345065406e-14,1.0432877516184677e-21
2,0.0010779341053083831,3.045501956579971e-08,9.785521660380797e-12,5.45210495374179e-11,-3.271246762338242e-22,8.603424762430187e-15,1.2160971955582485e-21
2,0.0009387236737928486,2.903311615589475e-08,4.322762554145332e-12,3.7411966960482666e-12,-1.4813181865972126e-23,6.349197259997553e-16,2.631760306978001e-24
2,0.0009386230165857495,3.548068689072247e-08,2.4719303721471494e-11,2.0622267582026276e-11,1.484579377780447e-22,3.656747650858719e-15,4.413086859368122e-22
2,0.0010202922130547428,8.296233766489233e-08,1.6065540942455207e-11,1.8913353804043633e-11,1.0841682077462827e-22,3.027765578756036e-15,3.113497186253911e-22
2,0.0009861880817456632,1.6996934488001245e-09,1.081160150825156e-11,8.012960741010494e-13,-1.662928889990695e-24,-3.2632424707191775e-17,-1.6724698360418567e-24
2,0.0011851803568378966,8.123895446294453e-08,8.749633305069934e-13,4.932616671523035e-12,1.0118589003070407e-23,1.4058307271076895e-15,1.619274937506548e-24
2,0.0012064064156793964,2.0410962754725938e-08,1.9369215616356846e-10,1.7140862664961908e-11,-8.110692589525372e-22,-6.775437684064799e-16,-5.635849466386256e-22
2,0.001080665697307981,9.367592868975112e-08,2.3108294384105155e-11,5.48476605936506e-11,9.835479508149116e-22,1.677990714024734e-14,1.68683655220317e-21
2,0.0011732491430489907,1.2045632736618743e-07,1.5582045826141497e-11,1.8093192413958447e-11,-3.034426671176827e-22,6.139604186222899e-15,-1.4691092105680305e-23
2,0.0013007333123106713,4.2289045931718514e-08,1.0075104192081566e-10,6.281523584001763e-11,-3.0456368649727075e-21,1.2910321933818872e-14,3.9617660598332e-21
2,0.0010666673592489295,1.6080535529527015e-08,3.385914717419671e-11,1.2293484966703894e-11,3.8142889763534093e-23,-1.9237305012577436e-16,-2.478959899810031e-22
2,0.0010258375092070846,2.0911841817979344e-09,6.13927662157679e-11,3.099504504190906e-11,7.302432279347678e-22,-1.366799631918079e-15,1.1379015168472187e-21
2,0.0010551920131079816,9.403928796805894e-08,3.496248863779541e-11,2.215106183371115e-11,-6.285637284879942e-23,4.771382094634311e-15,-6.132301097216375e-22
2,0.0010301989962891484,8.858123283224063e-08,3.020246395568556e-11,9.980774847400306e-13,2.4933918863245253e-24,-2.9651561371736525e-16,-4.879713253825295e-24
2,0.0009278122100568377,3.813852923201641e-08,9.311114699264541e-12,5.173721466646778e-12,-1.9787889120437043e-23,9.934458681177325e-16,2.996511568156585e-23
2,0.0010122528703357067,2.1116910245835544e-08,2.905428694853222e-11,2.926357239616412e-12,-8.717394474402291e-24,-9.184189682286683e-19,2.5536426411470786e-23
2,0.0012089171406429117,8.09563243788769e-08,5.7950079625454116e-11,3.008277954759846e-11,2.0446477038025654e-22,7.189101059122815e-15,1.2392877789942043e-21
2,0.0011103851497465957,2.909677771620986e-07,1.045334789183531e-11,3.751795013276666e-12,8.062719693590385e-24,1.4060818462236623e-16,2.2068876269767505e-23
2,0.0013405996576991643,4.5005943708551874e-07,2.233720930127159e-10,2.125047234324946e-10,4.130322649626755e-20,1.370079252292498e-13,2.0918860052844793e-20
2,0.0010860679125505592,1.0116950176197426e-07,7.373736044227991e-11,1.0101961571105934e-10,4.603758754630609e-21,2.7894792659872848e-14,7.404144422955126e-21
2,0.0011043429280354232,5.373651110642463e-08,9.201704948171392e-11,4.4917430907439503e-13,-2.116396572977562e-24,-3.9935012372848484e-17,-1.964649434658339e-24
2,0.00109088822882504,2.7782103454061663e-08,6.008046361420261e-11,1.4423374311503003e-11,-2.63275242470157e-22,2.0492413934612936e-15,-3.3310731017641675e-22
2,0.0011137818692812643,3.822580899811556e-08,7.863685629917543e-12,2.1515914150178508e-11,2.7964962662101504e-22,-3.708616777243639e-15,1.1046029039337522e-23
2,0.0009684559667709838,1.0214321711798838e-08,3.797431096821954e-11,1.6755807141742023e-12,-1.2791377710398476e-23,-7.027545440983125e-17,-3.876033934881506e-24
2,0.0009828655368722635,3.609778170173059e-08,3.4368818048501077e-12,1.757759429579628e-11,-1.3251311182985738e-22,2.9613856997154608e-15,-3.325531660516251e-23
2,0.001505755580841176,2.6823170712676455e-08,1.294897444394604e-10,1.7283969721823966e-11,-3.2995251779024864e-22,2.1996426885006025e-15,7.481514244792115e-22
2,0.0010177146625378192,5.8542474949857157e-08,1.2103278111358457e-11,6.092217581573324e-12,-4.8063529894063216e-23,-4.900656557056709e-16,2.065453782475891e-23
2,0.0010297307463220354,1.0192381811089835e-07,6.725702219478109e-12,7.431222377300589e-12,4.0530665977788337e-23,2.358886963746008e-15,3.342640248738572e-23
2,0.000988128420220925,5.5641452851733954e-08,1.2886239311185481e-11,3.312412488918446e-11,1.2981677046131912e-22,7.651930501175845e-15,6.719268148687316e-22
2,0.001228720570595327,5.757079906186526e-08,1.0073943666190859e-11,2.7082161349095404e-11,-4.467362549072745e-22,4.640680282502464e-15,2.2974356516879795e-23
2,0.0009313458120492243,4.5653704619915824e-08,9.865424111714728e-12,3.386410172750903e-11,6.046447609987497e-22,7.170550691454451e-15,-1.3237966083115056e-22
2,0.0015495910855698534,1.36649789482762e-07,9.972924193970676e-11,1.2328487215803211e-10,-3.132235540641745e-21,4.546266883910284e-14,1.3306554512334295e-20
2,0.0008239683943027591,2.4448984360378152e-08,9.06719502609998e-12,1.7701643875630852e-11,2.0744278503684842e-22,2.7654108629534786e-15,8.521273611519845e-23
2,0.00117270123738506,2.047192548668538e-07,1.2423496412097006e-10,1.0363003304656507e-10,9.52991923875587e-21,3.4676398482211476e-14,6.887813529820899e-21
2,0.0009854569743184835,1.5229695849008605e-07,2.7507677763513213e-11,2.4511524408385397e-11,6.120145342270533e-22,6.952701383037486e-15,-1.7475892351310954e-22
2,0.0010582198207325956,4.3260007035020905e-08,4.1045559925575793e-11,1.2855933657297567e-12,-8.137148214206735e-24,-1.8728579100472123e-17,4.582464492990364e-24
2,0.0011903021614893489,9.019244146468085e-08,6.240933582346757e-11,1.3998413519418167e-11,-3.8340127249185608e-22,4.200766122933702e-15,-1.5555214483590833e-22
2,0.0011175290218823773,1.0925118671855927e-07,1.0985347574802098e-10,9.753136226112712e-12,2.8527194292326964e-22,2.8104412481581294e-15,1.4330711211463188e-22
2,0.0010360933052046258,7.407375023858971e-08,5.052486513476515e-11,2.0243473905481315e-12,4.1348098855209104e-24,1.211230831399594e-16,2.0051047016427618e-23
